,hashed-id,CourseID,Finished.x,Q1a.x,Q1b.x,Q2a.x,Q2b.x,Q3a.x,Q3b.x,Q4a.x,Q4b.x,Q5a.x,Q5b.x,Q6a.x,Q6b.x,Q7a.x,Q7b.x,Q8a.x,Q8b.x,Q9a.x,Q9b.x,Q10a.x,Q10b.x,Q11a.x,Q11b.x,Q12a.x,Q12b.x,Q13a.x,Q13b.x,Q14a.x,Q14b.x,Q15a.x,Q15b.x,Q16a.x,Q16b.x,Q17a.x,Q17b.x,Q18a.x,Q18b.x,Q19a.x,Q19b.x,Q20a.x,Q20b.x,Q21a.x,Q21b.x,Q22a.x,Q22b.x,Q24a.x,Q24b.x,Q25a.x,Q25b.x,Q26a.x,Q26b.x,Q27a.x,Q27b.x,Q28a.x,Q28b.x,Q29a.x,Q29b.x,Q30a.x,Q30b.x,Q31a.x,Q31b.x,IsTransformed.x,ExpertlikePre,PRO_ExpertlikePre,Finished.y,Q1a.y,Q1b.y,Q2a.y,Q2b.y,Q3a.y,Q3b.y,Q4a.y,Q4b.y,Q5a.y,Q5b.y,Q6a.y,Q6b.y,Q7a.y,Q7b.y,Q8a.y,Q8b.y,Q9a.y,Q9b.y,Q10a.y,Q10b.y,Q11a.y,Q11b.y,Q12a.y,Q12b.y,Q13a.y,Q13b.y,Q14a.y,Q14b.y,Q15a.y,Q15b.y,Q16a.y,Q16b.y,Q17a.y,Q17b.y,Q18a.y,Q18b.y,Q19a.y,Q19b.y,Q20a.y,Q20b.y,Q21a.y,Q21b.y,Q22a.y,Q22b.y,Q24a.y,Q24b.y,Q25a.y,Q25b.y,Q26a.y,Q26b.y,Q27a.y,Q27b.y,Q28a.y,Q28b.y,Q29a.y,Q29b.y,Q30a.y,Q30b.y,Q31a.y,Q31b.y,Q12c,Q6c,Q27c,Q19c,Q26c,Q5c,Q30c,Q1c,Q8c,Q11c,Q14c,Q15c,Q21c,Q17c,Q18c,Q3c,Q28c,Q22c,Q10c,Q4c,Q9c,Q24c,Q16c,CurrentMajor,ChangeMajor,CurrentInterest,SemesterInterest,SI_why,PhysGradSchool,SciMathGradSchool,NonAcadJob,MedSchool,ProfSchool,K12Teacher,CollegeTeacher,NonSciJob,GenderCode,Consent,Gender,IsTransformed.y,Gender_Text,AmerInd.AlaskaNat,Asian,Black,Hispanic,NatHaw.PacIsl,White,Other,Other_Text,Expertlikepost,PRO_Expertlikepost,Course
196,9.84E+17,phys251-fa15,1,1,1,0,1,1,1,1,1,1,1,-1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,-1,0,1,1,1,1,1,1,0,-1,1,1,1,1,1,1,1,-1,0,1,1,-1,1,1,1,-1,1,1,1,0,0.633333333,0.9,1,0,0,0,1,1,1,-1,-1,-1,1,1,1,-1,1,1,1,0,1,1,1,1,1,1,1,1,1,-1,1,1,1,0,-1,0,0,1,1,1,1,1,0,-1,0,1,1,1,1,0,0,0,-1,1,1,-1,1,0,1,-1,1,1,1,3,1,4,4,4,5,2,3,3,3,4,3,4,2,2,2,3,4,3,4,4,3,4,4,,2,3,I realized that physics is a hard concept to understand and that teaching it is hard to do.,2,2,2,2,1,2,2,2,2,1,M,0,,,,,,,,,,0.5,0.733333333,251
197,-7.14E+18,phys251-fa15,1,1,1,1,1,0,1,-1,-1,1,1,1,1,1,1,-1,1,0,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,0,-1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,-1,1,1,1,0,0.666666667,0.933333333,1,0,1,1,1,1,1,0,-1,1,1,0,1,0,1,-1,1,1,1,1,1,1,1,0,1,1,1,-1,1,1,1,1,1,-1,-1,1,1,1,0,1,1,-1,-1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,-1,1,1,1,5,2,2,5,5,5,4,4,4,5,2,3,4,3,4,5,5,4,3,3,4,3,4,12,,1,2,I took it in high school so I knew what I was getting in to.,2,2,2,1,2,2,2,2,1,1,F,0,,,,,,,,,,0.6,0.866666667,251
198,6.18E+18,phys251-fa15,1,1,1,0,1,0,-1,0,-1,-1,1,0,1,-1,1,0,1,-1,1,-1,1,1,1,-1,1,1,1,-1,1,0,1,-1,-1,-1,-1,1,1,0,0,0,0,-1,1,1,1,0,1,1,1,0,1,1,1,-1,1,0,1,-1,1,1,1,0,0.266666667,0.8,1,1,1,1,1,1,1,0,-1,0,1,-1,1,-1,1,1,1,1,1,0,1,1,1,0,1,1,1,-1,1,0,1,-1,0,-1,-1,0,1,1,1,0,1,-1,0,1,1,-1,1,1,1,-1,1,0,1,-1,1,1,1,-1,1,1,1,4,1,4,5,4,4,5,5,5,5,1,3,5,5,3,4,4,5,3,3,5,2,4,13,,1,1,"Lab was easier than lecture, it was only enjoyable because the experiments were not very strenuous. ",2,2,2,1,2,2,2,2,1,1,F,0,,,,,,,,,,0.4,0.866666667,251
199,6.27E+18,phys251-fa15,1,1,1,1,1,-1,1,-1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0.766666667,0.833333333,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,5,4,4,5,5,5,5,5,4,5,5,4,4,5,5,5,5,5,5,5,5,2,2,3,2,,2,1,2,2,1,2,2,2,1,1,F,0,,,,,,,,,,0.866666667,0.933333333,251
200,5.97E+18,phys251-fa15,1,1,1,-1,1,0,1,-1,-1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,-1,-1,-1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,-1,-1,1,1,0,0.5,0.833333333,1,0,1,-1,1,0,1,-1,-1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,-1,0,1,1,4,1,4,4,1,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,13,4,3,2,,2,2,2,2,2,2,2,2,1,1,F,0,,,,,,,,,,0.533333333,0.833333333,251
201,-3.50E+18,phys251-fa15,1,1,1,0,1,1,1,1,1,-1,-1,-1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,-1,-1,-1,1,-1,1,0,1,-1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0.533333333,0.9,1,1,1,1,1,1,1,-1,-1,1,1,-1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,-1,1,1,1,1,0,-1,1,-1,1,1,1,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,0,1,0,1,1,1,4,1,4,2,1,5,3,4,5,5,1,2,3,3,1,4,1,4,4,2,5,3,5,4,,2,2,I had done variants of most of these labs before in high school.,2,2,2,1,2,2,2,2,2,1,M,0,,,,,,,,,,0.6,0.9,251
202,2.04E+18,phys251-fa15,1,1,1,1,1,0,-1,-1,-1,0,1,0,0,-1,1,0,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,0,1,-1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,-1,1,1,1,-1,1,1,1,0,0.5,0.8,1,1,1,0,1,1,1,-1,0,0,1,0,0,1,1,0,1,1,1,-1,1,1,1,1,1,1,1,0,1,1,1,0,1,-1,1,0,1,1,-1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,-1,1,1,1,1,1,1,1,4,2,4,4,4,3,3,4,3,5,3,3,4,4,4,4,3,4,3,4,4,3,3,13,,2,2,Lab was a good way for me to learn physics.,2,2,2,2,2,2,2,2,1,1,F,0,,,,,,,,,,0.5,0.833333333,251
203,-5.95E+18,phys251-fa15,1,1,-1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,0,1,1,1,1,1,0,1,1,-1,-1,1,1,1,1,1,1,0,-1,1,1,1,1,1,1,1,1,1,1,0,0.833333333,0.8,1,1,1,1,1,-1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,-1,-1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,3,4,4,4,4,4,4,4,3,3,5,5,4,4,3,4,2,4,4,4,4,3,4,3,2,Only had to do the labs this semester.,2,2,2,1,2,2,2,2,2,1,M,0,,,,,,,,,,0.833333333,0.9,251
204,-3.10E+17,phys251-fa15,1,1,1,1,1,1,1,0,-1,0,1,1,1,0,1,-1,1,0,0,0,1,1,1,-1,-1,1,1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,-1,0,1,1,-1,1,1,1,1,1,1,1,0,0.6,0.766666667,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,-1,-1,-1,-1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,-1,0,1,1,-1,1,1,1,-1,-1,1,1,4,4,3,4,4,5,4,3,4,5,3,3,3,4,3,4,4,4,4,4,4,3,3,13,,2,1,I learned a lot which made it a little interesting. ,2,2,2,2,2,2,2,2,1,1,F,0,,,,,,,,,,0.666666667,0.8,251
205,6.29E+18,phys251-fa15,1,1,1,1,1,0,1,0,0,-1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,-1,-1,-1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,-1,1,1,1,-1,1,0,1,0,0.466666667,0.9,1,1,1,1,1,0,1,0,-1,-1,1,1,1,-1,1,0,1,0,1,1,1,1,1,1,1,0,1,-1,1,0,1,0,1,1,0,0,1,0,0,1,0,-1,1,0,1,1,1,-1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,5,4,4,5,2,4,4,5,5,4,3,3,5,4,4,4,4,4,4,3,3,4,2,4,,2,2,"This has been a very difficult course (as a lecture) and the labs would occasionally (certainly not always) help me visualize what I was studying, but this usually came too late for me to apply it usefully in my other academics. It is mostly my own lack of understanding the class that caused me to enjoy the lab less.",2,1,1,2,1,2,2,2,,1,,0,,,,,,,,,,0.433333333,0.866666667,251
206,-4.39E+18,phys251-fa15,1,1,1,1,1,1,1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.866666667,0.9,1,1,1,1,1,1,1,0,-1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,4,4,4,5,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,12,2,2,I learned physics in high school and it felt the same after taking this course.,2,1,2,2,1,2,2,2,1,1,F,0,,,,,,,,,,0.833333333,0.866666667,251
207,-8.76E+18,phys251-fa15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,0,0.9,0.933333333,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,5,4,2,5,5,4,4,5,2,2,4,4,2,4,4,5,4,2,5,2,4,4,4,4,1,I learned more about what physics is actually like.,2,2,2,1,2,2,2,2,2,1,M,0,,,,,,,,,,0.866666667,0.9,251
208,5.30E+17,phys251-fa15,1,1,1,1,1,1,1,-1,-1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,0,0,-1,-1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,0,0.766666667,0.8,1,1,1,1,1,1,1,-1,-1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,5,3,5,5,3,5,3,5,5,5,3,3,5,3,3,5,4,4,5,4,5,3,4,13,,4,2,Nothing made me in awe but nothing made me hate physics,2,2,1,2,2,2,2,1,1,1,F,0,,,,,,,,,,0.633333333,0.866666667,251
209,2.25E+18,phys251-fa15,1,1,1,1,1,1,1,-1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,-1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,0,0.766666667,0.966666667,1,1,1,1,1,1,1,1,0,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,-1,0,1,1,-1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,3,4,1,5,1,3,5,5,1,1,4,4,2,4,4,5,4,3,4,4,5,4,,4,1,"Honestly the labs were all so fun. I didn't really expect to look forward to going to physics lab, but it's been my favorite class each week. Although I know the labs are all pretty straight-forward and simple and it's not very hard to get the correct outcome, I still felt really accomplished at the end of each lab and I also felt like I'd gained more appreciation for things I'd learned in lecture. Also, physics labs are so much better than chem labs because they're so much less likely to go wrong, haha. But yeah, I think each lab forced you to really understand what you were doing, and although I took the lecture portion last semester, I think for people taking them concurrently it must be helpful for the lecture part.",2,1,1,2,2,2,2,2,1,1,F,0,,,,,,,,,,0.733333333,0.933333333,251
210,6.22E+18,phys251-fa15,1,1,1,1,1,1,1,-1,-1,1,1,1,1,0,-1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,-1,1,1,1,0,0.733333333,0.866666667,1,1,1,1,1,0,1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,-1,1,1,1,0,1,1,1,0,1,1,1,4,1,4,5,2,5,4,5,5,5,2,2,5,4,4,5,4,5,5,5,5,4,5,12,12,2,2,,2,2,2,1,2,2,2,2,1,1,F,0,,,,,,,,,,0.666666667,0.866666667,251
211,-5.88E+18,phys251-fa15,1,1,1,1,1,1,1,0,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,-1,-1,1,1,1,1,1,1,-1,0,1,1,1,1,1,1,0,1,1,1,-1,1,1,1,-1,1,1,1,0,0.7,0.9,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,5,4,4,5,5,5,5,5,4,3,5,4,4,5,5,5,5,5,5,5,5,12,,3,2,,2,2,2,1,2,2,2,2,1,1,F,0,,,,,,,,,,0.866666667,0.866666667,251
212,-2.33E+18,phys251-fa15,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,0,0.866666667,0.933333333,1,1,1,0,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,4,1,5,4,2,5,4,4,4,5,1,1,4,4,2,5,2,5,5,3,5,2,5,13,,2,1,The labs were interesting and helped solidify some of my understanding,2,2,2,1,2,2,2,2,1,1,F,0,,,,,,,,,,0.8,0.966666667,251
213,-3.49E+18,phys251-fa15,1,1,1,1,1,0,1,-1,-1,0,1,-1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,-1,1,0,0,1,1,-1,0,0,1,0,0,0,1,-1,-1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,-1,-1,1,1,0,0.466666667,0.8,1,1,1,1,1,0,1,0,-1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,-1,1,1,1,-1,-1,-1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,5,1,5,4,2,5,5,5,5,5,3,4,3,3,4,5,5,5,4,4,5,4,4,13,,3,1,"I only had to take this class because it is my last core science requirement for my major. I had never taken any physics before, nor showed any interest, but I found that the subject is fairly interesting.",2,2,2,2,1,2,2,2,1,1,F,0,,,,,,,,,,0.633333333,0.9,251
214,-3.31E+18,phys251-fa15,1,1,1,1,1,1,1,-1,-1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,0,0.8,0.8,1,,,1,1,1,1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,-1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,5,4,5,2,4,5,5,5,5,5,4,4,5,4,4,4,4,5,5,4,5,5,5,13,13,2,2,,2,1,2,1,2,2,2,2,1,1,F,0,,,,,,,,,,0.733333333,0.833333333,251
215,-2.53E+18,phys251-fa15,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,-1,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0.6,0.9,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,5,3,4,4,3,5,5,5,5,5,4,3,5,5,4,5,5,5,5,5,5,5,5,15,,4,2,,2,2,2,1,2,2,2,2,2,1,M,0,,,,,,,,,,0.766666667,0.833333333,251
216,7.31E+18,phys251-fa15,1,0,0,1,0,0,1,0,1,-1,1,0,0,-1,1,0,1,1,1,1,1,1,1,-1,1,-1,1,0,0,1,-1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,-1,0,1,-1,1,-1,1,0,-1,1,1,0,0.333333333,0.666666667,1,-1,1,-1,1,-1,-1,0,1,-1,1,-1,1,0,1,-1,1,1,1,1,1,1,1,-1,1,1,-1,0,1,1,1,1,-1,0,0,1,1,-1,0,1,1,0,-1,1,0,1,1,1,0,0,1,-1,0,-1,1,-1,1,-1,1,1,1,3,3,3,1,1,1,1,1,4,4,4,3,2,3,5,2,2,3,2,1,5,4,4,4,,3,2,The experiments did not seem to help or hinder my learning so my interest stayed basically the same. ,2,2,2,1,2,2,2,2,2,1,M,0,,,,,,,,,,0.4,0.7,251
217,-6.09E+18,phys251-fa15,1,1,1,1,1,1,1,-1,-1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.866666667,0.933333333,1,1,1,-1,0,0,1,-1,-1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,-1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,5,3,5,4,2,4,4,5,4,5,5,4,5,4,5,5,4,4,5,5,4,4,3,13,14,2,3,I disliked the lecture and I dislike lab.,2,1,2,2,2,2,2,1,1,1,F,0,,,,,,,,,,0.566666667,0.833333333,251
218,-5.89E+18,phys251-fa15,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0.833333333,0.9,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,0,1,1,1,1,1,1,1,5,3,5,5,4,5,5,5,5,5,4,3,4,,5,5,,5,4,5,5,3,3,13,,3,1,"It is necessary to go above and beyond and read up about the lab before class. Because I took physics lecture a year ago, I had to re-read some material which sparked my interest again.",2,1,2,1,1,2,2,2,1,1,F,0,,,,,,,,,,0.9,1,251
219,3.92E+18,phys251-fa15,1,1,1,-1,1,1,1,0,1,0,1,-1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,-1,1,0,0,0,0,-1,1,0,1,0,1,0,1,0,1,0,-1,1,1,1,1,1,1,1,1,0,1,1,1,-1,1,1,1,0,0.4,0.9,1,1,1,-1,1,1,1,-1,-1,0,1,-1,1,-1,1,1,1,-1,1,-1,1,1,1,1,1,-1,1,-1,1,0,0,0,0,-1,1,1,1,-1,1,-1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,-1,1,1,1,4,1,4,2,2,2,2,4,5,5,1,1,5,2,4,3,4,4,4,3,3,3,4,4,1,5,1,"This semester I am also taking PHY 232 and this class has been hands-down the most beneficial class I have taken at MSU. The professor is great, the material is interesting, and I am doing really well. The modern physics portion, particularly, has solidified my desire to learn more about this topic - at least as a hobby if not a career.  ",2,2,1,2,1,2,2,1,1,1,F,0,,,,,,,,,,0.433333333,0.866666667,251
220,-1.25E+18,phys251-fa15,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,0,0.833333333,0.933333333,1,1,1,1,1,1,1,-1,-1,-1,1,-1,1,0,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,3,4,2,2,3,3,3,4,4,3,4,4,4,4,3,4,4,4,4,2,4,4,,2,2,,2,1,2,1,2,2,2,2,2,1,M,0,,,,,,,,,,0.766666667,0.933333333,251
221,4.51E+17,phys251-fa15,1,1,1,1,1,1,1,-1,-1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,0,0.8,0.9,1,1,1,1,1,1,1,0,-1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,5,3,4,5,2,5,2,5,5,5,3,3,5,2,4,5,5,5,5,5,4,4,4,13,,3,2,It is my last semester. I had other classes to focus on. This lab is required of my major. ,2,1,2,2,2,2,1,2,1,1,F,0,,,,,,,,,,0.8,0.9,251
222,8.68E+18,phys251-fa15,1,1,1,1,1,-1,1,-1,-1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,0,-1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,0.666666667,0.866666667,1,1,1,0,1,0,1,-1,-1,-1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,-1,1,1,1,-1,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,4,1,5,1,1,5,4,4,5,5,3,1,5,4,3,5,5,5,4,3,4,3,3,2,,4,3,Work is tedious. ,2,2,2,1,2,2,2,2,2,1,M,0,,,,,,,,,,0.666666667,0.833333333,251
223,-9.18E+18,phys251-fa15,1,1,1,1,1,1,1,-1,-1,0,0,1,1,-1,-1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,-1,-1,1,1,0,0.633333333,0.766666667,1,0,1,1,1,0,-1,-1,-1,0,1,0,1,-1,1,1,1,1,1,0,1,1,1,1,1,-1,1,-1,1,-1,0,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,-1,0,1,-1,-1,1,0,1,-1,1,1,1,4,3,3,5,3,4,4,4,5,5,2,1,4,4,3,4,4,4,4,4,4,2,2,13,,2,3,Because it was hard and the labs and homework did not help me understand it any better. ,2,1,2,2,2,2,2,2,1,1,F,0,,,,,,,,,,0.4,0.8,251
224,7.44E+18,phys251-fa15,1,1,1,1,1,1,1,-1,-1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,-1,-1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0.666666667,0.833333333,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,4,4,1,4,4,5,5,5,4,4,4,4,4,4,5,4,4,4,4,4,5,13,0,3,1,Some of the experiments were very interesting.,2,1,2,2,1,2,2,2,1,1,F,0,,,,,,,,,,0.9,0.933333333,251
225,8.89E+18,phys251-fa15,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,-1,-1,-1,-1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0.466666667,0.633333333,1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,5,1,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,3,3,3,1,Lab was fun,2,2,2,1,2,2,2,2,2,1,M,0,,,,,,,,,,0.633333333,0.633333333,251
